date_confirmed,delaware_administered
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,0
2020-04-05,0
2020-04-06,0
2020-04-07,0
2020-04-08,0
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,0
2020-04-13,0
2020-04-14,0
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,0
2020-04-19,0
2020-04-20,0
2020-04-21,0
2020-04-22,0
2020-04-23,0
2020-04-24,0
2020-04-25,0
2020-04-26,0
2020-04-27,0
2020-04-28,0
2020-04-29,0
2020-04-30,0
2020-05-01,0
2020-05-02,0
2020-05-03,0
2020-05-04,0
2020-05-05,0
2020-05-06,0
2020-05-07,0
2020-05-08,0
2020-05-09,0
2020-05-10,0
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-16,0
2020-05-17,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,0
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,0
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,0
2020-08-01,0
2020-08-02,0
2020-08-03,0
2020-08-04,0
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,0
2020-08-12,0
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,0
2020-08-17,0
2020-08-18,0
2020-08-19,0
2020-08-20,0
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,0
2020-08-25,0
2020-08-26,0
2020-08-27,0
2020-08-28,0
2020-08-29,0
2020-08-30,0
2020-08-31,0
2020-09-01,0
2020-09-02,0
2020-09-03,0
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,0
2020-09-09,0
2020-09-10,0
2020-09-11,0
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,0
2020-09-16,0
2020-09-17,0
2020-09-18,0
2020-09-19,0
2020-09-20,0
2020-09-21,0
2020-09-22,0
2020-09-23,0
2020-09-24,0
2020-09-25,0
2020-09-26,0
2020-09-27,0
2020-09-28,0
2020-09-29,0
2020-09-30,0
2020-10-01,0
2020-10-02,0
2020-10-03,0
2020-10-04,0
2020-10-05,0
2020-10-06,0
2020-10-07,0
2020-10-08,0
2020-10-09,0
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,0
2020-10-14,0
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,0
2020-10-19,0
2020-10-20,0
2020-10-21,0
2020-10-22,0
2020-10-23,0
2020-10-24,0
2020-10-25,0
2020-10-26,0
2020-10-27,0
2020-10-28,0
2020-10-29,0
2020-10-30,0
2020-10-31,0
2020-11-01,0
2020-11-02,0
2020-11-03,0
2020-11-04,0
2020-11-05,0
2020-11-06,0
2020-11-07,0
2020-11-08,0
2020-11-09,0
2020-11-10,0
2020-11-11,0
2020-11-12,0
2020-11-13,0
2020-11-14,0
2020-11-15,0
2020-11-16,0
2020-11-17,0
2020-11-18,0
2020-11-19,0
2020-11-20,0
2020-11-21,0
2020-11-22,0
2020-11-23,0
2020-11-24,0
2020-11-25,0
2020-11-26,0
2020-11-27,0
2020-11-28,0
2020-11-29,0
2020-11-30,0
2020-12-01,3
2020-12-02,3
2020-12-03,3
2020-12-04,3
2020-12-05,3
2020-12-06,4
2020-12-07,4
2020-12-08,4
2020-12-09,4
2020-12-10,4
2020-12-11,4
2020-12-12,4
2020-12-13,4
2020-12-14,4
2020-12-15,84
2020-12-16,92
2020-12-17,385
2020-12-18,1435
2020-12-19,2167
2020-12-20,2180
2020-12-21,3168
2020-12-22,3783
2020-12-23,5069
2020-12-24,5341
2020-12-25,5341
2020-12-26,5610
2020-12-27,5610
2020-12-28,6531
2020-12-29,8409
2020-12-30,10219
2020-12-31,10959
2021-01-01,10990
2021-01-02,11580
2021-01-03,11796
2021-01-04,12720
2021-01-05,14866
2021-01-06,16476
2021-01-07,19220
2021-01-08,21649
2021-01-09,22688
2021-01-10,22778
2021-01-11,24898
2021-01-12,27722
2021-01-13,29652
2021-01-14,31214
2021-01-15,33934
2021-01-16,37302
2021-01-17,41033
2021-01-18,47009
2021-01-19,49041
2021-01-20,52128
2021-01-21,55471
2021-01-22,60175
2021-01-23,67582
2021-01-24,74630
2021-01-25,77648
2021-01-26,81497
2021-01-27,85055
2021-01-28,89505
2021-01-29,93574
2021-01-30,97963
2021-01-31,98818
2021-02-01,100767
2021-02-02,103744
2021-02-03,106577
2021-02-04,110180
2021-02-05,115323
2021-02-06,117888
2021-02-07,118204
2021-02-08,120914
2021-02-09,124537
2021-02-10,128983
2021-02-11,133495
2021-02-12,138494
2021-02-13,142872
2021-02-14,143154
2021-02-15,145636
2021-02-16,150344
2021-02-17,155512
2021-02-18,158326
2021-02-19,163084
2021-02-20,166209
2021-02-21,169439
2021-02-22,174169
2021-02-23,181558
2021-02-24,191675
2021-02-25,202184
2021-02-26,210821
2021-02-27,217153
2021-02-28,218358
2021-03-01,222705
2021-03-02,227587
2021-03-03,233521
2021-03-04,240232
2021-03-05,247947
2021-03-06,252916
2021-03-07,258419
2021-03-08,262637
2021-03-09,268734
2021-03-10,276253
2021-03-11,283601
2021-03-12,292151
2021-03-13,300143
