date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2022-02-04,19701,NA,NA,NA,NA
2022-02-04,19702,NA,NA,NA,NA
2022-02-04,19703,NA,NA,NA,NA
2022-02-04,19706,NA,NA,NA,NA
2022-02-04,19707,NA,NA,NA,NA
2022-02-04,19709,NA,NA,NA,NA
2022-02-04,19711,NA,NA,NA,NA
2022-02-04,19713,NA,NA,NA,NA
2022-02-04,19716,NA,NA,NA,NA
2022-02-04,19717,NA,NA,NA,NA
2022-02-04,19720,NA,NA,NA,NA
2022-02-04,19730,NA,NA,NA,NA
2022-02-04,19731,NA,NA,NA,NA
2022-02-04,19732,NA,NA,NA,NA
2022-02-04,19733,NA,NA,NA,NA
2022-02-04,19734,NA,NA,NA,NA
2022-02-04,19736,NA,NA,NA,NA
2022-02-04,19801,NA,NA,NA,NA
2022-02-04,19802,NA,NA,NA,NA
2022-02-04,19803,NA,NA,NA,NA
2022-02-04,19804,NA,NA,NA,NA
2022-02-04,19805,NA,NA,NA,NA
2022-02-04,19806,NA,NA,NA,NA
2022-02-04,19807,NA,NA,NA,NA
2022-02-04,19808,NA,NA,NA,NA
2022-02-04,19809,NA,NA,NA,NA
2022-02-04,19810,NA,NA,NA,NA
2022-02-04,19901,NA,NA,NA,NA
2022-02-04,19902,NA,NA,NA,NA
2022-02-04,19904,NA,NA,NA,NA
2022-02-04,19930,NA,NA,NA,NA
2022-02-04,19931,NA,NA,NA,NA
2022-02-04,19933,NA,NA,NA,NA
2022-02-04,19934,NA,NA,NA,NA
2022-02-04,19938,NA,NA,NA,NA
2022-02-04,19939,NA,NA,NA,NA
2022-02-04,19940,NA,NA,NA,NA
2022-02-04,19941,NA,NA,NA,NA
2022-02-04,19943,NA,NA,NA,NA
2022-02-04,19944,NA,NA,NA,NA
2022-02-04,19945,NA,NA,NA,NA
2022-02-04,19946,NA,NA,NA,NA
2022-02-04,19947,NA,NA,NA,NA
2022-02-04,19950,NA,NA,NA,NA
2022-02-04,19951,NA,NA,NA,NA
2022-02-04,19952,NA,NA,NA,NA
2022-02-04,19953,NA,NA,NA,NA
2022-02-04,19954,NA,NA,NA,NA
2022-02-04,19956,NA,NA,NA,NA
2022-02-04,19958,NA,NA,NA,NA
2022-02-04,19960,NA,NA,NA,NA
2022-02-04,19962,NA,NA,NA,NA
2022-02-04,19963,NA,NA,NA,NA
2022-02-04,19964,NA,NA,NA,NA
2022-02-04,19966,NA,NA,NA,NA
2022-02-04,19967,NA,NA,NA,NA
2022-02-04,19968,NA,NA,NA,NA
2022-02-04,19970,NA,NA,NA,NA
2022-02-04,19971,NA,NA,NA,NA
2022-02-04,19973,NA,NA,NA,NA
2022-02-04,19975,NA,NA,NA,NA
2022-02-04,19977,NA,NA,NA,NA
2022-02-04,19979,NA,NA,NA,NA
